doc_id,news_title,sentiment
4096,"In a release , the Company said that Vocollect T2 customers in North America can now take advantage of its Voice Directed Warehousing solution and increase warehouse efficiency and productivity gains at a discounted price .",1
4097,TeliaSonera is the leading telecommunications company in the Nordic and Baltic regions .,1
4098,ranhill to start work on thai water treatment plant this month,1
4099,magna prima slips into the red in 4q on lower revenue,-1
4100,"celcom axes nokia from infra deal, plans rm2.2b capex to upgrade network",1
4101,"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",1
4102,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",1
4103,Glencore launches refinancing of credit line,1
4104,oil markets tense as u.s. and china on brink of trade war,-1
4105,capitaland reports 37.8% fall in 4q earnings to s$267.7m; acquires pearl bank apartments for s$728m,-1
4106,igb 's jv to raise up to rm1b to finance southkey megamall 's develoment,1
4107,thhe confirms of preliminary talks for offshore patrol vessels supply contract,1
4108,"bat, ijm corp fall after losing places on fbm klci list",-1
4109,"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .",1
4110,india to grow faster than estimated as cash returns to economy,1
4111,cimb ib research lowers target price for ihh healthcare to rm6.84,-1
4112,"najib says his conscience is clear, umno funds not from 1mdb",1
4113,"disclosure of four axed ipps put off due to ' several issues', says minister",-1
4114,The mill has long traditions and holds an established position in the markets .,1
4115,BG Group Still Happy With Shell's $70 Billion Offer,1
4116,"When the situation normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",1
4117,"In the end of 2006 , the number of outlets will rise to 60-70 .",1
4118,"klci erases gains on misc, petronas gas ahead of trump 's speech",-1
4119,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",-1
4120,AstraZeneca's patent on asthma drug invalidated by US court,-1
4121,knm to see earnings from thai renewable energy venture by july 2017,1
4122,time to buy 37% stake in thai telco operator for rm186.7m,1
4123,boustead projects unit wins contract to build hazardous chemical waste treatment facility,1
4124,US DOJ antitrust unit subpoenas Mylan over pricing of doxycycline,-1
4125,bnm keeps opr unchanged at 3% as it sees malaysia 's growth to remain strong in 2018,1
4126,Johnson Matthey revs up on clean air drive,1
4127,"Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home",-1
4128,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,1
4129,Tesco share price: Korean currency slide may hit Homeplus sale plans,-1
4130,Cost savings help Robinsons maker Britvic to first-half profit,1
4131,'1mdb a bigger factor than gst in bn 's downfall ',-1
4132,AstraZeneca heart drug boosted by major clinical trial success,1
4133,"press metal 's 2q net profit up slightly to rm150m, declares 1.5 sen dividend",1
4134,"press metal 's 4q net profit swells 240% on higher output, better metal prices",1
4135,"However , its market share shrank to 47.59 per cent from 48 per cent a year earlier .",-1
4136,"FastJet slams EasyJet founder Stelios for going public, is ""taking legal advice"" over letter about contractual ...",1
4137,Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,-1
4138,"hap seng 1q net profit up 2.6%, pays 15 sen dividend",1
4139,30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .,-1
4140,"cimb ib research expects stock market to be volatile, mixed in may",-1
4141,Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,-1
4142,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",1
4143,kym teams up with swedish paper maker to boost market share in southeast asia,1
4144,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",1
4145,keppel 's subsidiary secures s$19.5 mil contract for nanshan ii waste-to-energy plant,1
4146,"Thanks to the internet , consumers compare products more than previously and Finnish companies are not competitive .",-1
4147,"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .",1
4148,Glaxo Sees Hope for Respiratory Drugs as Earnings Beat Estimates,1
4149,same-sex visa win in hong kong pressures other asia finance hubs,1
4150,"maybank faces rising problem assets in singapore and hong kong, says moody ' s",-1
4151,"FTSE 100 moves lower, but HSBC outperforms",1
4152,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,1
4153,ITV share price jumps on report of Comcast's NBCUniversal bidding to takeover ...,1
4154,"dollar sags, euro buoyant after us, eu move towards averting trade war",-1
4155,The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,-1
4156,The company will enhance the GPRS capability in the existing 12 IDEA telecom service areas and add 10 more service areas to its network .,1
4157,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",1
4158,ITV share price: Group mulls takeover of Canada's Entertainment One,1
4159,AstraZeneca sells rights to anaesthetics to South Africa's Aspen,1
4160,"najib withdraws suit against ag, macc chief, ccid director over 1mdb probe",-1
4161,"syarikat takaful 3q net profit ups 8% on higher fee income, lower expenses",1
4162,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",1
4163,Finnish fibers and plastic products maker Suominen Corporation said its net loss from continuing operations narrowed to 1.8 mln euro ( $ 2.3 mln ) in 2006 from 3.7 mln euro ( $ 4.8 mln ) in 2005 .,1
4164,"likely another round of price increase for carlsberg this year, says ceo",-1
4165,1mdb insists no wrongdoing in response to report of swiss probe into petrosaudi,1
4166,"FTSE ends lower on weaker miners, Tesco outperforms",1
4167,"s.korea cryptocurrency exchange bithumb says hacked, $32 mln in coins stolen",-1
4168,"kimly units to acquire coffeeshop, industrial canteen assets for total s$1.5 mil",1
4169,"power root to sell indonesian land, office building for rm4 mil",1
4170,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,1
4171,"Kesko Agro Lietuva , the agricultural machinery and grain trader and another member of the Kesko Group , boosted its sales by 42.9 percent to 13.4 million euros , VAT inclusive .",1
4172,lay hong 's 3q net profit more than doubles on higher segmental revenue,1
4173,sgx 's 3q earnings up 21% to hit 10-year-high of s$100.5 mil,-1
4174,They are also upset that some of the machinery and work is taken over to Poland .,-1
4175,It is also 7.7 pct above the 12-month volume weighted average price of the stock .,1
4176,the starling mall expects 100% occupancy by end of the year,1
4177,"george kent a force that can no longer be ignored, says hlib research",-1
4178,"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .",1
4179,pnb agrees to underwrite ahp 's rights issue for mydin land buy,1
4180,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",1
4181,maybulk at an all-time low after warning of ' substantial loss,-1
4182,media prima plunges into the red with rm38.47m 1q net loss,-1
4183,"Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",-1
4184,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,-1
4185,sc introduces framework for mineral and o&g corps to enable better equity market entry,1
4186,FINANCING OF ASPOCOMP 'S GROWTH Aspocomp is aggressively pursuing its growth strategy by increasingly focusing on technologically more demanding HDI printed circuit boards PCBs .,1
4187,"Clothing retail chain Sepp's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .",1
4188,"Benefon , a wireless and GPS technology company , will supply Karputer with its TWIG navigation platform , a GPS satellite navigation and voice guidance service .",1
4189,"globetronics to rebound once new sensors begin commercial production, says affinhwang capital",1
4190,"Aberdeen AM posts H1 outflows, says conditions to remain challenging",-1
4191,Whitbread share price climbs on Q4 sales growth,1
4192,b40 insurance scheme will raise healthcare cost by 10% - think tank,-1
4193,"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",-1
4194,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",1
4195,autonomous vehicles not (yet) driving taxis out of business in singapore,1
4196,enra in jv with australia 's icon to provide low cost upstream o&g services,1
4197,"airasia 's fernandes expresses confidence in having lccts in kl, penang, kk",1
4198,The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,1
4199,asean audit regulators in talks with world bank to beef up audit quality,1
4200,"L&G fund arm, Nikko Asset Management sign bond fund distribution deal",1
